id_lien,trafic_max,trafic_out,tdc,equipement,interface_equipement,role_A,configuration_A,client,interface_client,role_B,configuration_B,capacite_lien,isis_level,isis_metric,region_exploitation,date,intervalle_charge
PTN00466_PTN00650,21.229419921875,2.57007373046875,53.0735498046875,PTN00466,lag-22,B,7750-SR7,PTN00650,lag-22,B,7750-SR7,40,1,10,MED,2022-08-01,Inf 70%
PTN00466_PTN00650,21.229419921875,2.57007373046875,53.0735498046875,PTN00466,lag-22,B,7750-SR7,PTN00650,lag-22,B,7750-SR7,40,1,10,MED,2022-08-01,Inf 70%
PTN00041_PTN00042,25.044216796875,25.044216796875,62.61054199218749,PTN00041,lag-20,A,7750-SR12,PTN00042,lag-20,A,7750-SR12,40,1,10,MED,2022-08-01,Inf 70%
PTN00041_PTN00042,25.044216796875,25.044216796875,62.61054199218749,PTN00041,lag-20,A,7750-SR12,PTN00042,lag-20,A,7750-SR12,40,1,10,MED,2022-08-01,Inf 70%
PTN00041_PTN00042,25.044216796875,25.044216796875,62.61054199218749,PTN00041,lag-20,A,7750-SR12,PTN00042,lag-20,A,7750-SR12,40,1,10,MED,2022-08-01,Inf 70%
PTN00041_PTN00042,25.044216796875,25.044216796875,62.61054199218749,PTN00041,lag-20,A,7750-SR12,PTN00042,lag-20,A,7750-SR12,40,1,10,MED,2022-08-01,Inf 70%
PTN00251_PTN00250,12.5882109375,3.96948876953125,31.47052734375,PTN00251,lag-20,A,7750-SR12,PTN00250,lag-20,A,7750-SR12,40,1,11,WST,2022-08-01,Inf 70%
PTN00251_PTN00250,12.5882109375,3.96948876953125,31.47052734375,PTN00251,lag-20,A,7750-SR12,PTN00250,lag-20,A,7750-SR12,40,1,11,WST,2022-08-01,Inf 70%
PTN00251_PTN00250,12.5882109375,3.96948876953125,31.47052734375,PTN00251,lag-20,A,7750-SR12,PTN00250,lag-20,A,7750-SR12,40,1,11,WST,2022-08-01,Inf 70%
PTN00251_PTN00250,12.5882109375,3.96948876953125,31.47052734375,PTN00251,lag-20,A,7750-SR12,PTN00250,lag-20,A,7750-SR12,40,1,11,WST,2022-08-01,Inf 70%
PTN00647_PTN00026,10.261716796875,1.23776123046875,34.205722656249996,PTN00647,lag-25,B,7750-SR7,PTN00026,lag-25,B,7750-SR7,30,1,10,WST,2022-08-01,Inf 70%
PTN00647_PTN00026,10.261716796875,1.23776123046875,34.205722656249996,PTN00647,lag-25,B,7750-SR7,PTN00026,lag-25,B,7750-SR7,30,1,10,WST,2022-08-01,Inf 70%
PTN00647_PTN00026,10.261716796875,1.23776123046875,34.205722656249996,PTN00647,lag-25,B,7750-SR7,PTN00026,lag-25,B,7750-SR7,30,1,10,WST,2022-08-01,Inf 70%
PTN00196_PTN00197,1.0601180419921874,0.8201646728515625,5.300590209960937,PTN00196,lag-20,A,7750-SR12,PTN00197,lag-20,A,7750-SR12,20,1,11,NOE,2022-08-01,Inf 70%
PTN00196_PTN00197,1.0601180419921874,0.8201646728515625,5.300590209960937,PTN00196,lag-20,A,7750-SR12,PTN00197,lag-20,A,7750-SR12,20,1,11,NOE,2022-08-01,Inf 70%
PTN00258_PTN00259,31.864533203125,31.864533203125,19.915333251953125,PTN00258,lag-20,A,7750-SR12,PTN00259,lag-20,A,7750-SR12,160,1,11,WST,2022-08-01,Inf 70%
PTN00258_PTN00259,31.864533203125,31.864533203125,19.915333251953125,PTN00258,lag-20,A,7750-SR12,PTN00259,lag-20,A,7750-SR12,160,1,11,WST,2022-08-01,Inf 70%
PTN00258_PTN00259,31.864533203125,31.864533203125,19.915333251953125,PTN00258,lag-20,A,7750-SR12,PTN00259,lag-20,A,7750-SR12,160,1,11,WST,2022-08-01,Inf 70%
PTN00258_PTN00259,31.864533203125,31.864533203125,19.915333251953125,PTN00258,lag-20,A,7750-SR12,PTN00259,lag-20,A,7750-SR12,160,1,11,WST,2022-08-01,Inf 70%
PTN00258_PTN00259,31.864533203125,31.864533203125,19.915333251953125,PTN00258,lag-20,A,7750-SR12,PTN00259,lag-20,A,7750-SR12,160,1,11,WST,2022-08-01,Inf 70%
PTN00258_PTN00259,31.864533203125,31.864533203125,19.915333251953125,PTN00258,lag-20,A,7750-SR12,PTN00259,lag-20,A,7750-SR12,160,1,11,WST,2022-08-01,Inf 70%
PTN00258_PTN00259,31.864533203125,31.864533203125,19.915333251953125,PTN00258,lag-20,A,7750-SR12,PTN00259,lag-20,A,7750-SR12,160,1,11,WST,2022-08-01,Inf 70%
PTN00258_PTN00259,31.864533203125,31.864533203125,19.915333251953125,PTN00258,lag-20,A,7750-SR12,PTN00259,lag-20,A,7750-SR12,160,1,11,WST,2022-08-01,Inf 70%
PTN00258_PTN00259,31.864533203125,31.864533203125,19.915333251953125,PTN00258,lag-20,A,7750-SR12,PTN00259,lag-20,A,7750-SR12,160,1,11,WST,2022-08-01,Inf 70%
PTN00258_PTN00259,31.864533203125,31.864533203125,19.915333251953125,PTN00258,lag-20,A,7750-SR12,PTN00259,lag-20,A,7750-SR12,160,1,11,WST,2022-08-01,Inf 70%
PTN00258_PTN00259,31.864533203125,31.864533203125,19.915333251953125,PTN00258,lag-20,A,7750-SR12,PTN00259,lag-20,A,7750-SR12,160,1,11,WST,2022-08-01,Inf 70%
PTN00258_PTN00259,31.864533203125,31.864533203125,19.915333251953125,PTN00258,lag-20,A,7750-SR12,PTN00259,lag-20,A,7750-SR12,160,1,11,WST,2022-08-01,Inf 70%
PTN00258_PTN00259,31.864533203125,31.864533203125,19.915333251953125,PTN00258,lag-20,A,7750-SR12,PTN00259,lag-20,A,7750-SR12,160,1,11,WST,2022-08-01,Inf 70%
PTN00258_PTN00259,31.864533203125,31.864533203125,19.915333251953125,PTN00258,lag-20,A,7750-SR12,PTN00259,lag-20,A,7750-SR12,160,1,11,WST,2022-08-01,Inf 70%
PTN00258_PTN00259,31.864533203125,31.864533203125,19.915333251953125,PTN00258,lag-20,A,7750-SR12,PTN00259,lag-20,A,7750-SR12,160,1,11,WST,2022-08-01,Inf 70%
PTN00258_PTN00259,31.864533203125,31.864533203125,19.915333251953125,PTN00258,lag-20,A,7750-SR12,PTN00259,lag-20,A,7750-SR12,160,1,11,WST,2022-08-01,Inf 70%
PTN00324_PTN00322,0.13629864501953126,0.12154840087890625,0.6814932250976563,PTN00324,lag-20,B,7750-SR7,PTN00322,lag-20,B,7750-SR7,20,1,10,NOE,2022-08-01,Inf 70%
PTN00324_PTN00322,0.13629864501953126,0.12154840087890625,0.6814932250976563,PTN00324,lag-20,B,7750-SR7,PTN00322,lag-20,B,7750-SR7,20,1,10,NOE,2022-08-01,Inf 70%
PTN00005_PTN00007,1.5410135498046875,0.9644730224609375,5.136711832682292,PTN00005,lag-21,A,7750-SR12,PTN00007,lag-21,A,7750-SR12,30,1,11,IDF,2022-08-01,Inf 70%
PTN00005_PTN00007,1.5410135498046875,0.9644730224609375,5.136711832682292,PTN00005,lag-21,A,7750-SR12,PTN00007,lag-21,A,7750-SR12,30,1,11,IDF,2022-08-01,Inf 70%
PTN00005_PTN00007,1.5410135498046875,0.9644730224609375,5.136711832682292,PTN00005,lag-21,A,7750-SR12,PTN00007,lag-21,A,7750-SR12,30,1,11,IDF,2022-08-01,Inf 70%
PTN00010_PTN00009,0.9986961059570313,0.9986961059570313,3.328987019856771,PTN00010,lag-23,B,7750-SR7,PTN00009,lag-23,B,7750-SR7,30,1,10,IDF,2022-08-01,Inf 70%
PTN00010_PTN00009,0.9986961059570313,0.9986961059570313,3.328987019856771,PTN00010,lag-23,B,7750-SR7,PTN00009,lag-23,B,7750-SR7,30,1,10,IDF,2022-08-01,Inf 70%
PTN00010_PTN00009,0.9986961059570313,0.9986961059570313,3.328987019856771,PTN00010,lag-23,B,7750-SR7,PTN00009,lag-23,B,7750-SR7,30,1,10,IDF,2022-08-01,Inf 70%
PTN00248_PTN00249,3.652217529296875,3.652217529296875,9.130543823242188,PTN00248,lag-20,B,7750-SR7,PTN00249,lag-20,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00248_PTN00249,3.652217529296875,3.652217529296875,9.130543823242188,PTN00248,lag-20,B,7750-SR7,PTN00249,lag-20,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00248_PTN00249,3.652217529296875,3.652217529296875,9.130543823242188,PTN00248,lag-20,B,7750-SR7,PTN00249,lag-20,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00248_PTN00249,3.652217529296875,3.652217529296875,9.130543823242188,PTN00248,lag-20,B,7750-SR7,PTN00249,lag-20,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN01455_PTN01445,7.88455712890625,0.788197021484375,39.42278564453125,PTN01455,lag-20,B,7750-SR7,PTN01445,lag-20,B,7750-SR7,20,1,10,CTA,2022-08-01,Inf 70%
PTN01455_PTN01445,7.88455712890625,0.788197021484375,39.42278564453125,PTN01455,lag-20,B,7750-SR7,PTN01445,lag-20,B,7750-SR7,20,1,10,CTA,2022-08-01,Inf 70%
PTN00543_PTN00096,7.8888330078125,1.156816162109375,39.444165039062504,PTN00543,lag-26,B,7750-SR7,PTN00096,lag-26,B,7750-SR7,20,1,40,MED,2022-08-01,Inf 70%
PTN00543_PTN00096,7.8888330078125,1.156816162109375,39.444165039062504,PTN00543,lag-26,B,7750-SR7,PTN00096,lag-26,B,7750-SR7,20,1,40,MED,2022-08-01,Inf 70%
PTN00902_PTN00992,0.0005337439775466919,0.00028516000509262084,0.0017791465918223063,PTN00902,lag-20,B,7750-SR7,PTN00992,lag-20,B,7750-SR7,30,1,10,NOE,2022-08-01,Inf 70%
PTN00902_PTN00992,0.0005337439775466919,0.00028516000509262084,0.0017791465918223063,PTN00902,lag-20,B,7750-SR7,PTN00992,lag-20,B,7750-SR7,30,1,10,NOE,2022-08-01,Inf 70%
PTN00902_PTN00992,0.0005337439775466919,0.00028516000509262084,0.0017791465918223063,PTN00902,lag-20,B,7750-SR7,PTN00992,lag-20,B,7750-SR7,30,1,10,NOE,2022-08-01,Inf 70%
PTN01448_PTN01447,6.5228271484375,0.8655377197265625,32.6141357421875,PTN01448,lag-21,B,7750-SR7,PTN01447,lag-21,B,7750-SR7,20,1,10,CTA,2022-08-01,Inf 70%
PTN01448_PTN01447,6.5228271484375,0.8655377197265625,32.6141357421875,PTN01448,lag-21,B,7750-SR7,PTN01447,lag-21,B,7750-SR7,20,1,10,CTA,2022-08-01,Inf 70%
PTN00057_PTN00059,41.03087109375,5.08290087890625,51.2885888671875,PTN00057,lag-20,A,7750-SR12,PTN00059,lag-20,A,7750-SR12,80,1,11,CTA,2022-08-01,Inf 70%
PTN00057_PTN00059,41.03087109375,5.08290087890625,51.2885888671875,PTN00057,lag-20,A,7750-SR12,PTN00059,lag-20,A,7750-SR12,80,1,11,CTA,2022-08-01,Inf 70%
PTN00057_PTN00059,41.03087109375,5.08290087890625,51.2885888671875,PTN00057,lag-20,A,7750-SR12,PTN00059,lag-20,A,7750-SR12,80,1,11,CTA,2022-08-01,Inf 70%
PTN00057_PTN00059,41.03087109375,5.08290087890625,51.2885888671875,PTN00057,lag-20,A,7750-SR12,PTN00059,lag-20,A,7750-SR12,80,1,11,CTA,2022-08-01,Inf 70%
PTN00057_PTN00059,41.03087109375,5.08290087890625,51.2885888671875,PTN00057,lag-20,A,7750-SR12,PTN00059,lag-20,A,7750-SR12,80,1,11,CTA,2022-08-01,Inf 70%
PTN00057_PTN00059,41.03087109375,5.08290087890625,51.2885888671875,PTN00057,lag-20,A,7750-SR12,PTN00059,lag-20,A,7750-SR12,80,1,11,CTA,2022-08-01,Inf 70%
PTN00057_PTN00059,41.03087109375,5.08290087890625,51.2885888671875,PTN00057,lag-20,A,7750-SR12,PTN00059,lag-20,A,7750-SR12,80,1,11,CTA,2022-08-01,Inf 70%
PTN00057_PTN00059,41.03087109375,5.08290087890625,51.2885888671875,PTN00057,lag-20,A,7750-SR12,PTN00059,lag-20,A,7750-SR12,80,1,11,CTA,2022-08-01,Inf 70%
PTN00214_PTN00215,0.23925950622558595,0.031677600860595706,1.1962975311279298,PTN00214,lag-20,B,7750-SR7,PTN00215,lag-20,B,7750-SR7,20,non trouve,non trouve,WST,2022-08-01,Inf 70%
PTN00214_PTN00215,0.23925950622558595,0.031677600860595706,1.1962975311279298,PTN00214,lag-20,B,7750-SR7,PTN00215,lag-20,B,7750-SR7,20,non trouve,non trouve,WST,2022-08-01,Inf 70%
PTN00042_PTN00041,25.027810546875,12.5018525390625,62.5695263671875,PTN00042,lag-20,A,7750-SR12,PTN00041,lag-20,A,7750-SR12,40,1,10,MED,2022-08-01,Inf 70%
PTN00042_PTN00041,25.027810546875,12.5018525390625,62.5695263671875,PTN00042,lag-20,A,7750-SR12,PTN00041,lag-20,A,7750-SR12,40,1,10,MED,2022-08-01,Inf 70%
PTN00042_PTN00041,25.027810546875,12.5018525390625,62.5695263671875,PTN00042,lag-20,A,7750-SR12,PTN00041,lag-20,A,7750-SR12,40,1,10,MED,2022-08-01,Inf 70%
PTN00042_PTN00041,25.027810546875,12.5018525390625,62.5695263671875,PTN00042,lag-20,A,7750-SR12,PTN00041,lag-20,A,7750-SR12,40,1,10,MED,2022-08-01,Inf 70%
PTN00022_PTN00017,2.259209228515625,2.259209228515625,7.530697428385416,PTN00022,lag-24,A,7750-SR12,PTN00017,lag-24,A,7750-SR12,30,1,10,IDF,2022-08-01,Inf 70%
PTN00022_PTN00017,2.259209228515625,2.259209228515625,7.530697428385416,PTN00022,lag-24,A,7750-SR12,PTN00017,lag-24,A,7750-SR12,30,1,10,IDF,2022-08-01,Inf 70%
PTN00022_PTN00017,2.259209228515625,2.259209228515625,7.530697428385416,PTN00022,lag-24,A,7750-SR12,PTN00017,lag-24,A,7750-SR12,30,1,10,IDF,2022-08-01,Inf 70%
PTN00650_PTN00111,23.644923828125,2.86914208984375,59.11230957031249,PTN00650,lag-28,B,7750-SR7,PTN00111,lag-28,B,7750-SR7,40,1,10,MED,2022-08-01,Inf 70%
PTN00650_PTN00111,23.644923828125,2.86914208984375,59.11230957031249,PTN00650,lag-28,B,7750-SR7,PTN00111,lag-28,B,7750-SR7,40,1,10,MED,2022-08-01,Inf 70%
PTN00650_PTN00111,23.644923828125,2.86914208984375,59.11230957031249,PTN00650,lag-28,B,7750-SR7,PTN00111,lag-28,B,7750-SR7,40,1,10,MED,2022-08-01,Inf 70%
PTN00650_PTN00111,23.644923828125,2.86914208984375,59.11230957031249,PTN00650,lag-28,B,7750-SR7,PTN00111,lag-28,B,7750-SR7,40,1,10,MED,2022-08-01,Inf 70%
PTN00897_PTN00644,10.8665400390625,10.8665400390625,36.22180013020833,PTN00897,lag-21,B,7750-SR7,PTN00644,lag-21,B,7750-SR7,30,1,10,WST,2022-08-01,Inf 70%
PTN00897_PTN00644,10.8665400390625,10.8665400390625,36.22180013020833,PTN00897,lag-21,B,7750-SR7,PTN00644,lag-21,B,7750-SR7,30,1,10,WST,2022-08-01,Inf 70%
PTN00897_PTN00644,10.8665400390625,10.8665400390625,36.22180013020833,PTN00897,lag-21,B,7750-SR7,PTN00644,lag-21,B,7750-SR7,30,1,10,WST,2022-08-01,Inf 70%
PTN00354_PTN00352,7.2248212890625,0.9537890014648438,36.1241064453125,PTN00354,lag-21,B,7750-SR7,PTN00352,lag-21,B,7750-SR7,20,1,10,SWT,2022-08-01,Inf 70%
PTN00354_PTN00352,7.2248212890625,0.9537890014648438,36.1241064453125,PTN00354,lag-21,B,7750-SR7,PTN00352,lag-21,B,7750-SR7,20,1,10,SWT,2022-08-01,Inf 70%
PTN01086_PTN01458,0.8718684692382812,0.03334024047851562,2.179671173095703,PTN01086,lag-20,B,7750-SR7,PTN01458,lag-20,B,7750-SR7,40,1,40,CTA,2022-08-01,Inf 70%
PTN01086_PTN01458,0.8718684692382812,0.03334024047851562,2.179671173095703,PTN01086,lag-20,B,7750-SR7,PTN01458,lag-20,B,7750-SR7,40,1,40,CTA,2022-08-01,Inf 70%
PTN01086_PTN01458,0.8718684692382812,0.03334024047851562,2.179671173095703,PTN01086,lag-20,B,7750-SR7,PTN01458,lag-20,B,7750-SR7,40,1,40,CTA,2022-08-01,Inf 70%
PTN01086_PTN01458,0.8718684692382812,0.03334024047851562,2.179671173095703,PTN01086,lag-20,B,7750-SR7,PTN01458,lag-20,B,7750-SR7,40,1,40,CTA,2022-08-01,Inf 70%
PTN00066_PTN00056,3.555795166015625,0.49552227783203123,17.778975830078124,PTN00066,lag-22,B,7750-SR7,PTN00056,lag-22,B,7750-SR7,20,1,10,CTA,2022-08-01,Inf 70%
PTN00066_PTN00056,3.555795166015625,0.49552227783203123,17.778975830078124,PTN00066,lag-22,B,7750-SR7,PTN00056,lag-22,B,7750-SR7,20,1,10,CTA,2022-08-01,Inf 70%
PTN00113_PTN00114,0.20639263916015624,0.0387746467590332,1.031963195800781,PTN00113,lag-20,B,7750-SR7,PTN00114,lag-20,B,7750-SR7,20,1,10,MED,2022-08-01,Inf 70%
PTN00113_PTN00114,0.20639263916015624,0.0387746467590332,1.031963195800781,PTN00113,lag-20,B,7750-SR7,PTN00114,lag-20,B,7750-SR7,20,1,10,MED,2022-08-01,Inf 70%
PTN00992_PTN00902,0.0003749279975891113,0.00035839200019836424,0.0012497599919637043,PTN00992,lag-20,B,7750-SR7,PTN00902,lag-20,B,7750-SR7,30,1,10,NOE,2022-08-01,Inf 70%
PTN00992_PTN00902,0.0003749279975891113,0.00035839200019836424,0.0012497599919637043,PTN00992,lag-20,B,7750-SR7,PTN00902,lag-20,B,7750-SR7,30,1,10,NOE,2022-08-01,Inf 70%
PTN00992_PTN00902,0.0003749279975891113,0.00035839200019836424,0.0012497599919637043,PTN00992,lag-20,B,7750-SR7,PTN00902,lag-20,B,7750-SR7,30,1,10,NOE,2022-08-01,Inf 70%
PTN00803_PTN00804,0.17456546020507813,0.00010834400355815887,0.8728273010253907,PTN00803,lag-21,B,7750-SR7,PTN00804,lag-21,B,7750-SR7,20,1,10,NOE,2022-08-01,Inf 70%
PTN00803_PTN00804,0.17456546020507813,0.00010834400355815887,0.8728273010253907,PTN00803,lag-21,B,7750-SR7,PTN00804,lag-21,B,7750-SR7,20,1,10,NOE,2022-08-01,Inf 70%
PTN00047_PTN00014,0.8378279418945312,0.22561837768554688,2.0945698547363283,PTN00047,lag-24,B,7750-SR7,PTN00014,lag-24,B,7750-SR7,40,1,11,IDF,2022-08-01,Inf 70%
PTN00047_PTN00014,0.8378279418945312,0.22561837768554688,2.0945698547363283,PTN00047,lag-24,B,7750-SR7,PTN00014,lag-24,B,7750-SR7,40,1,11,IDF,2022-08-01,Inf 70%
PTN00047_PTN00014,0.8378279418945312,0.22561837768554688,2.0945698547363283,PTN00047,lag-24,B,7750-SR7,PTN00014,lag-24,B,7750-SR7,40,1,11,IDF,2022-08-01,Inf 70%
PTN00047_PTN00014,0.8378279418945312,0.22561837768554688,2.0945698547363283,PTN00047,lag-24,B,7750-SR7,PTN00014,lag-24,B,7750-SR7,40,1,11,IDF,2022-08-01,Inf 70%
PTN00667_PTN02454,3.846835693359375,3.846835693359375,9.617089233398438,PTN00667,lag-22,B,7750-SR7,PTN02454,lag-22,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00667_PTN02454,3.846835693359375,3.846835693359375,9.617089233398438,PTN00667,lag-22,B,7750-SR7,PTN02454,lag-22,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00667_PTN02454,3.846835693359375,3.846835693359375,9.617089233398438,PTN00667,lag-22,B,7750-SR7,PTN02454,lag-22,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00667_PTN02454,3.846835693359375,3.846835693359375,9.617089233398438,PTN00667,lag-22,B,7750-SR7,PTN02454,lag-22,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00192_PTN00774,2.634994384765625,0.39951559448242185,8.783314615885416,PTN00192,lag-24,B,7750-SR7,PTN00774,lag-24,B,7750-SR7,30,1,10,IDF,2022-08-01,Inf 70%
PTN00192_PTN00774,2.634994384765625,0.39951559448242185,8.783314615885416,PTN00192,lag-24,B,7750-SR7,PTN00774,lag-24,B,7750-SR7,30,1,10,IDF,2022-08-01,Inf 70%
PTN00192_PTN00774,2.634994384765625,0.39951559448242185,8.783314615885416,PTN00192,lag-24,B,7750-SR7,PTN00774,lag-24,B,7750-SR7,30,1,10,IDF,2022-08-01,Inf 70%
PTN00021_PTN00132,0.3887635803222656,0.026485176086425782,1.9438179016113282,PTN00021,lag-22,A,7750-SR12,PTN00132,lag-22,A,7750-SR12,20,1,20,IDF,2022-08-01,Inf 70%
PTN00021_PTN00132,0.3887635803222656,0.026485176086425782,1.9438179016113282,PTN00021,lag-22,A,7750-SR12,PTN00132,lag-22,A,7750-SR12,20,1,20,IDF,2022-08-01,Inf 70%
PTN02406_PTN01086,5.50931298828125,5.50931298828125,13.773282470703125,PTN02406,lag-21,B,7750-SR7,PTN01086,lag-21,B,7750-SR7,40,1,10,CTA,2022-08-01,Inf 70%
PTN02406_PTN01086,5.50931298828125,5.50931298828125,13.773282470703125,PTN02406,lag-21,B,7750-SR7,PTN01086,lag-21,B,7750-SR7,40,1,10,CTA,2022-08-01,Inf 70%
PTN02406_PTN01086,5.50931298828125,5.50931298828125,13.773282470703125,PTN02406,lag-21,B,7750-SR7,PTN01086,lag-21,B,7750-SR7,40,1,10,CTA,2022-08-01,Inf 70%
PTN02406_PTN01086,5.50931298828125,5.50931298828125,13.773282470703125,PTN02406,lag-21,B,7750-SR7,PTN01086,lag-21,B,7750-SR7,40,1,10,CTA,2022-08-01,Inf 70%
PTN00448_PTN00105,0.5029718627929688,0.07722476196289063,2.514859313964844,PTN00448,lag-20,B,7750-SR7,PTN00105,lag-20,B,7750-SR7,20,1,10,MED,2022-08-01,Inf 70%
PTN00448_PTN00105,0.5029718627929688,0.07722476196289063,2.514859313964844,PTN00448,lag-20,B,7750-SR7,PTN00105,lag-20,B,7750-SR7,20,1,10,MED,2022-08-01,Inf 70%
PTN00110_PTN01077,4.6634951171875,4.6634951171875,15.544983723958333,PTN00110,lag-24,A,7750-SR12,PTN01077,lag-24,A,7750-SR12,30,1,10,MED,2022-08-01,Inf 70%
PTN00110_PTN01077,4.6634951171875,4.6634951171875,15.544983723958333,PTN00110,lag-24,A,7750-SR12,PTN01077,lag-24,A,7750-SR12,30,1,10,MED,2022-08-01,Inf 70%
PTN00110_PTN01077,4.6634951171875,4.6634951171875,15.544983723958333,PTN00110,lag-24,A,7750-SR12,PTN01077,lag-24,A,7750-SR12,30,1,10,MED,2022-08-01,Inf 70%
PTN00992_PTN00622,0.3932940979003906,0.07495416259765625,1.3109803263346353,PTN00992,lag-21,B,7750-SR7,PTN00622,lag-21,B,7750-SR7,30,1,10,NOE,2022-08-01,Inf 70%
PTN00992_PTN00622,0.3932940979003906,0.07495416259765625,1.3109803263346353,PTN00992,lag-21,B,7750-SR7,PTN00622,lag-21,B,7750-SR7,30,1,10,NOE,2022-08-01,Inf 70%
PTN00992_PTN00622,0.3932940979003906,0.07495416259765625,1.3109803263346353,PTN00992,lag-21,B,7750-SR7,PTN00622,lag-21,B,7750-SR7,30,1,10,NOE,2022-08-01,Inf 70%
PTN00481_PTN00482,4.35627783203125,0.5797000122070313,14.520926106770832,PTN00481,lag-22,B,7750-SR7,PTN00482,lag-22,B,7750-SR7,30,1,10,WST,2022-08-01,Inf 70%
PTN00481_PTN00482,4.35627783203125,0.5797000122070313,14.520926106770832,PTN00481,lag-22,B,7750-SR7,PTN00482,lag-22,B,7750-SR7,30,1,10,WST,2022-08-01,Inf 70%
PTN00481_PTN00482,4.35627783203125,0.5797000122070313,14.520926106770832,PTN00481,lag-22,B,7750-SR7,PTN00482,lag-22,B,7750-SR7,30,1,10,WST,2022-08-01,Inf 70%
PTN00004_PTN00005,9.997095703125,1.54912353515625,33.32365234375,PTN00004,lag-20,A,7750-SR12,PTN00005,lag-20,A,7750-SR12,30,1,11,IDF,2022-08-01,Inf 70%
PTN00004_PTN00005,9.997095703125,1.54912353515625,33.32365234375,PTN00004,lag-20,A,7750-SR12,PTN00005,lag-20,A,7750-SR12,30,1,11,IDF,2022-08-01,Inf 70%
PTN00004_PTN00005,9.997095703125,1.54912353515625,33.32365234375,PTN00004,lag-20,A,7750-SR12,PTN00005,lag-20,A,7750-SR12,30,1,11,IDF,2022-08-01,Inf 70%
PTN01226_PTN00126,0.027247295379638672,0.027247295379638672,0.054494590759277345,PTN01226,lag-23,B,7750-SR7,PTN00126,lag-23,B,7750-SR7,50,1,40,IDF,2022-08-01,Inf 70%
PTN01226_PTN00126,0.027247295379638672,0.027247295379638672,0.054494590759277345,PTN01226,lag-23,B,7750-SR7,PTN00126,lag-23,B,7750-SR7,50,1,40,IDF,2022-08-01,Inf 70%
PTN01226_PTN00126,0.027247295379638672,0.027247295379638672,0.054494590759277345,PTN01226,lag-23,B,7750-SR7,PTN00126,lag-23,B,7750-SR7,50,1,40,IDF,2022-08-01,Inf 70%
PTN01226_PTN00126,0.027247295379638672,0.027247295379638672,0.054494590759277345,PTN01226,lag-23,B,7750-SR7,PTN00126,lag-23,B,7750-SR7,50,1,40,IDF,2022-08-01,Inf 70%
PTN01226_PTN00126,0.027247295379638672,0.027247295379638672,0.054494590759277345,PTN01226,lag-23,B,7750-SR7,PTN00126,lag-23,B,7750-SR7,50,1,40,IDF,2022-08-01,Inf 70%
PTN00052_PTN00053,0.5706586303710938,0.044027305603027346,2.853293151855469,PTN00052,lag-21,B,7750-SR7,PTN00053,lag-21,B,7750-SR7,20,1,10,IDF,2022-08-01,Inf 70%
PTN00052_PTN00053,0.5706586303710938,0.044027305603027346,2.853293151855469,PTN00052,lag-21,B,7750-SR7,PTN00053,lag-21,B,7750-SR7,20,1,10,IDF,2022-08-01,Inf 70%
PTN00624_PTN00623,4.7305595703125,0.75255810546875,23.6527978515625,PTN00624,lag-20,B,7750-SR7,PTN00623,lag-20,B,7750-SR7,20,1,10,NOE,2022-08-01,Inf 70%
PTN00624_PTN00623,4.7305595703125,0.75255810546875,23.6527978515625,PTN00624,lag-20,B,7750-SR7,PTN00623,lag-20,B,7750-SR7,20,1,10,NOE,2022-08-01,Inf 70%
PTN00062_PTN00004,1.6601229248046876,0.19552215576171875,5.533743082682292,PTN00062,lag-22,B,7750-SR7,PTN00004,lag-22,B,7750-SR7,30,1,10,IDF,2022-08-01,Inf 70%
PTN00062_PTN00004,1.6601229248046876,0.19552215576171875,5.533743082682292,PTN00062,lag-22,B,7750-SR7,PTN00004,lag-22,B,7750-SR7,30,1,10,IDF,2022-08-01,Inf 70%
PTN00062_PTN00004,1.6601229248046876,0.19552215576171875,5.533743082682292,PTN00062,lag-22,B,7750-SR7,PTN00004,lag-22,B,7750-SR7,30,1,10,IDF,2022-08-01,Inf 70%
PTN00685_PTN00284,0.001802008032798767,0.001802008032798767,0.009010040163993836,PTN00685,lag-20,B,7750-SR7,PTN00284,lag-20,B,7750-SR7,20,1,10,CTA,2022-08-01,Inf 70%
PTN00685_PTN00284,0.001802008032798767,0.001802008032798767,0.009010040163993836,PTN00685,lag-20,B,7750-SR7,PTN00284,lag-20,B,7750-SR7,20,1,10,CTA,2022-08-01,Inf 70%
PTN00254_PTN00259,1.262299072265625,0.12559599304199218,6.311495361328126,PTN00254,lag-27,B,7750-SR7,PTN00259,lag-27,B,7750-SR7,20,1,30,WST,2022-08-01,Inf 70%
PTN00254_PTN00259,1.262299072265625,0.12559599304199218,6.311495361328126,PTN00254,lag-27,B,7750-SR7,PTN00259,lag-27,B,7750-SR7,20,1,30,WST,2022-08-01,Inf 70%
